outlet_product_id_,customer_id_,quantity_,date_,unitprice_
905,8394,4,12/29/2022,30
905,291,2,12/29/2022,30
905,3621,5,12/29/2022,30
905,180,1,12/29/2022,30
905,624,1,12/29/2022,30
905,2844,4,12/29/2022,30
905,1956,5,12/29/2022,30
905,6729,1,12/29/2022,30
905,2511,2,12/29/2022,30
905,9837,5,12/29/2022,30
905,513,5,12/29/2022,30
153,12,2,12/29/2022,30
153,8026,3,12/29/2022,30
153,6132,2,12/29/2022,30
153,9795,4,12/29/2022,30
153,928,2,12/29/2022,30
153,2032,3,12/29/2022,30
153,4813,5,12/29/2022,30
153,7560,2,12/29/2022,30
153,6894,2,12/29/2022,30
153,5714,1,12/29/2022,30
153,6339,3,12/29/2022,30
153,8254,5,12/29/2022,30
153,5118,3,12/29/2022,30
153,3716,4,12/29/2022,30
153,7116,4,12/29/2022,30
153,830,2,12/29/2022,30
153,8933,5,12/29/2022,30
153,3148,4,12/29/2022,30
153,8337,3,12/29/2022,30
153,456,3,12/29/2022,30
979,2401,3,12/29/2022,25
979,5514,1,12/29/2022,25
979,962,1,12/29/2022,25
979,2065,4,12/29/2022,25
979,3072,2,12/29/2022,25
979,9727,4,12/29/2022,25
979,4070,2,12/29/2022,25
979,5624,5,12/29/2022,25
979,8733,3,12/29/2022,25
979,1185,4,12/29/2022,25
393,4156,1,12/29/2022,25
393,5343,1,12/29/2022,25
393,223,2,12/29/2022,25
393,223,1,12/29/2022,25
393,9437,5,12/29/2022,25
393,49,2,12/29/2022,25
393,24,2,12/29/2022,25
393,2790,5,12/29/2022,25
393,4899,4,12/29/2022,25
393,7118,3,12/29/2022,25
393,912,5,12/29/2022,25
393,2158,1,12/29/2022,25
393,224,4,12/29/2022,25
393,3344,5,12/29/2022,25
393,2568,1,12/29/2022,25
393,2,5,12/29/2022,25
393,8010,4,12/29/2022,25
393,4464,3,12/29/2022,25
393,3456,3,12/29/2022,25
393,2250,1,12/29/2022,25
393,9348,1,12/29/2022,25
393,5108,4,12/29/2022,25
393,4565,5,12/29/2022,25
393,2047,4,12/29/2022,25
393,3234,2,12/29/2022,25
393,2250,5,12/29/2022,25
284,682,2,12/29/2022,80
284,9847,1,12/29/2022,80
284,9493,4,12/29/2022,80
284,1273,2,12/29/2022,80
284,1162,5,12/29/2022,80
284,4519,5,12/29/2022,80
284,6073,1,12/29/2022,80
284,2389,5,12/29/2022,80
436,5895,5,12/29/2022,45
436,4141,5,12/29/2022,45
436,1803,4,12/29/2022,45
436,7893,1,12/29/2022,45
436,5251,1,12/29/2022,45
436,262,2,12/29/2022,45
436,6361,4,12/29/2022,45
436,234,2,12/29/2022,45
436,7588,4,12/29/2022,45
436,5799,1,12/29/2022,45
436,1692,2,12/29/2022,45
436,3592,4,12/29/2022,45
436,4911,1,12/29/2022,45
436,9891,1,12/29/2022,45
436,1816,5,12/29/2022,45
436,5146,2,12/29/2022,45
231,2443,3,12/29/2022,25
231,9009,5,12/29/2022,25
231,3233,5,12/29/2022,25
231,2456,2,12/29/2022,25
231,6329,3,12/29/2022,25
231,9893,5,12/29/2022,25
231,9992,2,12/29/2022,25
764,6739,2,12/29/2022,35
764,9709,4,12/29/2022,35
764,5344,2,12/29/2022,35
764,9382,3,12/29/2022,35
764,3166,5,12/29/2022,35
764,9493,3,12/29/2022,35
764,2521,1,12/29/2022,35
764,1576,1,12/29/2022,35
764,7237,1,12/29/2022,35
764,8938,5,12/29/2022,35
764,349,3,12/29/2022,35
764,5372,4,12/29/2022,35
764,5350,2,12/29/2022,35
764,6565,5,12/29/2022,35
764,6704,1,12/29/2022,35
764,6823,3,12/29/2022,35
764,8848,1,12/29/2022,35
764,3457,5,12/29/2022,35
764,4595,1,12/29/2022,35
764,2167,2,12/29/2022,35
764,6704,3,12/29/2022,35
764,718,5,12/29/2022,35
764,1681,4,12/29/2022,35
764,8458,1,12/29/2022,35
764,3826,1,12/29/2022,35
764,5164,5,12/29/2022,35
764,5572,4,12/29/2022,35
764,1931,1,12/29/2022,35
764,7828,5,12/29/2022,35
764,2299,3,12/29/2022,35
764,3707,4,12/29/2022,35
764,1487,2,12/29/2022,35
764,2708,5,12/29/2022,35
764,3937,3,12/29/2022,35
167,7248,5,12/29/2022,45
167,9148,2,12/29/2022,45
167,8364,1,12/29/2022,45
167,2477,4,12/29/2022,45
167,7002,2,12/29/2022,45
167,1785,1,12/29/2022,45
167,7372,4,12/29/2022,45
167,6346,1,12/29/2022,45
167,9781,5,12/29/2022,45
167,5670,1,12/29/2022,45
167,9113,5,12/29/2022,45
167,7567,4,12/29/2022,45
167,268,2,12/29/2022,45
167,7139,5,12/29/2022,45
167,5694,4,12/29/2022,45
167,8360,2,12/29/2022,45
167,2572,4,12/29/2022,45
167,6340,2,12/29/2022,45
167,2586,2,12/29/2022,45
167,3702,5,12/29/2022,45
167,8364,5,12/29/2022,45
1348,5542,2,12/29/2022,40
1348,4752,3,12/29/2022,40
1348,4723,2,12/29/2022,40
1348,8984,3,12/29/2022,40
1348,3654,5,12/29/2022,40
1348,7387,1,12/29/2022,40
1348,4053,4,12/29/2022,40
1348,9965,1,12/29/2022,40
1348,3990,5,12/29/2022,40
1348,5082,4,12/29/2022,40
1348,7416,1,12/29/2022,40
1348,2313,5,12/29/2022,40
1348,659,3,12/29/2022,40
1348,1309,1,12/29/2022,40
1348,9740,1,12/29/2022,40
1348,2087,2,12/29/2022,40
1348,4755,1,12/29/2022,40
1348,7182,5,12/29/2022,40
1348,9524,5,12/29/2022,40
1348,1093,4,12/29/2022,40
1348,2088,3,12/29/2022,40
937,8655,2,12/29/2022,60
937,444,3,12/29/2022,60
937,8507,4,12/29/2022,60
1403,2997,2,12/29/2022,35
1403,5439,4,12/29/2022,35
1403,9546,1,12/29/2022,35
1403,515,2,12/29/2022,35
1403,9987,2,12/29/2022,35
1403,6435,2,12/29/2022,35
1403,7323,4,12/29/2022,35
1403,3885,1,12/29/2022,35
1403,8285,2,12/29/2022,35
1403,8063,1,12/29/2022,35
1403,4881,5,12/29/2022,35
531,7700,1,12/29/2022,30
531,1817,5,12/29/2022,30
531,8477,5,12/29/2022,30
531,8477,3,12/29/2022,30
531,374,3,12/29/2022,30
531,8144,3,12/29/2022,30
531,1595,3,12/29/2022,30
531,8588,3,12/29/2022,30
531,3149,2,12/29/2022,30
531,4259,4,12/29/2022,30
531,3704,3,12/29/2022,30
531,9476,5,12/29/2022,30
531,2594,5,12/29/2022,30
531,7589,5,12/29/2022,30
531,9032,4,12/29/2022,30
1290,3540,3,12/29/2022,35
1290,8424,3,12/29/2022,35
1290,8646,2,12/29/2022,35
1290,3762,3,12/29/2022,35
1290,7536,4,12/29/2022,35
1290,7314,5,12/29/2022,35
1290,6093,4,12/29/2022,35
1290,1986,5,12/29/2022,35
1290,3873,4,12/29/2022,35
934,515,4,12/29/2022,80
934,8103,1,12/29/2022,80
934,6768,2,12/29/2022,80
934,6842,3,12/29/2022,80
934,9062,2,12/29/2022,80
934,4329,5,12/29/2022,80
934,6213,2,12/29/2022,80
934,3290,2,12/29/2022,80
934,3771,5,12/29/2022,80
934,2550,5,12/29/2022,80
934,6546,4,12/29/2022,80
934,9213,4,12/29/2022,80
934,8436,5,12/29/2022,80
934,6438,5,12/29/2022,80
934,3512,4,12/29/2022,80
934,3179,5,12/29/2022,80
934,4218,5,12/29/2022,80
934,2291,5,12/29/2022,80
934,3290,5,12/29/2022,80
934,5066,2,12/29/2022,80
934,4215,4,12/29/2022,80
934,6990,4,12/29/2022,80
1319,2543,5,12/29/2022,35
1319,656,3,12/29/2022,35
1319,7871,4,12/29/2022,35
1319,2654,2,12/29/2022,35
847,175,2,12/29/2022,60
847,7168,2,12/29/2022,60
847,175,5,12/29/2022,60
847,4393,5,12/29/2022,60
847,6724,2,12/29/2022,60
847,1729,3,12/29/2022,60
847,9832,3,12/29/2022,60
847,4726,1,12/29/2022,60
847,619,2,12/29/2022,60
847,9277,1,12/29/2022,60
847,9388,3,12/29/2022,60
847,5614,5,12/29/2022,60
847,4726,3,12/29/2022,60
847,6058,3,12/29/2022,60
847,64,3,12/29/2022,60
847,7390,4,12/29/2022,60
847,6946,4,12/29/2022,60
847,2506,4,12/29/2022,60
847,4948,5,12/29/2022,60
847,7390,1,12/29/2022,60
847,4282,3,12/29/2022,60
847,8611,2,12/29/2022,60
847,7501,1,12/29/2022,60
847,3727,3,12/29/2022,60
847,397,5,12/29/2022,60
847,5170,4,12/29/2022,60
847,619,3,12/29/2022,60
847,8944,5,12/29/2022,60
847,5281,3,12/29/2022,60
847,1951,4,12/29/2022,60
847,3616,5,12/29/2022,60
782,281,5,12/29/2022,80
782,2279,1,12/29/2022,80
782,2279,2,12/29/2022,80
782,725,3,12/29/2022,80
782,170,4,12/29/2022,80
782,725,5,12/29/2022,80
782,4388,4,12/29/2022,80
782,2057,5,12/29/2022,80
782,9938,3,12/29/2022,80
782,6941,1,12/29/2022,80
782,2057,1,12/29/2022,80
782,1502,3,12/29/2022,80
782,2834,1,12/29/2022,80
782,2501,3,12/29/2022,80
782,4943,3,12/29/2022,80
1172,9608,1,12/29/2022,40
1172,9741,1,12/29/2022,40
1172,544,3,12/29/2022,40
1172,1642,3,12/29/2022,40
1172,6273,4,12/29/2022,40
1172,4968,3,12/29/2022,40
1172,2203,1,12/29/2022,40
1172,6097,2,12/29/2022,40
1172,3767,5,12/29/2022,40
1172,9159,1,12/29/2022,40
1172,3975,3,12/29/2022,40
1172,6191,5,12/29/2022,40
1172,8203,4,12/29/2022,40
1172,4094,1,12/29/2022,40
1172,3084,1,12/29/2022,40
1172,2721,4,12/29/2022,40
1172,5768,1,12/29/2022,40
1172,871,4,12/29/2022,40
1172,2771,1,12/29/2022,40
1172,6746,3,12/29/2022,40
1172,8053,2,12/29/2022,40
1172,6195,4,12/29/2022,40
1172,1216,5,12/29/2022,40
1172,1419,5,12/29/2022,40
1172,5866,4,12/29/2022,40
1172,4098,1,12/29/2022,40
1172,6861,1,12/29/2022,40
1172,6985,3,12/29/2022,40
1172,3864,4,12/29/2022,40
1172,9877,2,12/29/2022,40
1172,4973,5,12/29/2022,40
336,6475,5,12/29/2022,80
336,561,1,12/29/2022,80
336,7111,5,12/29/2022,80
336,5060,4,12/29/2022,80
336,8373,2,12/29/2022,80
456,2921,1,12/30/2022,40
456,4453,3,12/30/2022,40
456,5347,4,12/30/2022,40
456,3561,3,12/30/2022,40
456,8669,4,12/30/2022,40
456,5228,2,12/30/2022,40
456,1267,5,12/30/2022,40
456,5918,1,12/30/2022,40
456,4031,3,12/30/2022,40
456,9888,3,12/30/2022,40
456,6007,5,12/30/2022,40
456,6007,1,12/30/2022,40
456,144,2,12/30/2022,40
456,6784,4,12/30/2022,40
456,9370,1,12/30/2022,40
456,5448,3,12/30/2022,40
456,1234,2,12/30/2022,40
456,2475,4,12/30/2022,40
456,483,4,12/30/2022,40
456,7900,3,12/30/2022,40
456,4364,1,12/30/2022,40
456,5252,4,12/30/2022,40
456,5916,3,12/30/2022,40
456,5347,3,12/30/2022,40
456,6336,2,12/30/2022,40
456,7672,3,12/30/2022,40
456,9115,1,12/30/2022,40
456,6568,4,12/30/2022,40
456,3252,5,12/30/2022,40
456,3709,5,12/30/2022,40
774,8273,3,12/30/2022,45
774,9716,3,12/30/2022,45
774,2501,1,12/30/2022,45
774,6497,3,12/30/2022,45
774,6386,5,12/30/2022,45
774,6941,2,12/30/2022,45
774,2501,2,12/30/2022,45
774,1613,4,12/30/2022,45
774,2723,1,12/30/2022,45
774,8828,5,12/30/2022,45
774,8717,5,12/30/2022,45
774,8273,4,12/30/2022,45
774,1391,1,12/30/2022,45
774,7496,2,12/30/2022,45
774,7385,3,12/30/2022,45
774,7496,3,12/30/2022,45
774,7940,2,12/30/2022,45
774,170,4,12/30/2022,45
774,1613,2,12/30/2022,45
774,503,5,12/30/2022,45
774,725,4,12/30/2022,45
774,2501,1,12/30/2022,45
774,3167,3,12/30/2022,45
774,4943,1,12/30/2022,45
774,8162,2,12/30/2022,45
774,7607,4,12/30/2022,45
774,2501,3,12/30/2022,45
774,3500,2,12/30/2022,45
774,7607,4,12/30/2022,45
774,6275,5,12/30/2022,45
774,392,1,12/30/2022,45
774,9605,4,12/30/2022,45
774,5054,3,12/30/2022,45
810,4103,5,12/30/2022,80
810,3530,4,12/30/2022,80
810,3195,2,12/30/2022,80
810,9718,5,12/30/2022,80
810,61,1,12/30/2022,80
810,1771,1,12/30/2022,80
810,8974,3,12/30/2022,80
810,6972,1,12/30/2022,80
810,2415,2,12/30/2022,80
810,4409,4,12/30/2022,80
810,7650,5,12/30/2022,80
810,6654,4,12/30/2022,80
810,2308,1,12/30/2022,80
810,3534,4,12/30/2022,80
810,7207,4,12/30/2022,80
810,4099,5,12/30/2022,80
277,3907,1,12/30/2022,35
277,7453,2,12/30/2022,35
277,6016,2,12/30/2022,35
277,6052,3,12/30/2022,35
277,6628,1,12/30/2022,35
277,3382,4,12/30/2022,35
277,6295,2,12/30/2022,35
523,12,5,12/30/2022,60
523,4474,2,12/30/2022,60
523,4578,3,12/30/2022,60
523,5590,3,12/30/2022,60
523,7449,2,12/30/2022,60
523,4356,3,12/30/2022,60
523,4591,4,12/30/2022,60
523,1385,4,12/30/2022,60
523,9802,5,12/30/2022,60
523,2232,1,12/30/2022,60
523,7823,5,12/30/2022,60
523,2454,4,12/30/2022,60
523,5673,1,12/30/2022,60
523,1026,5,12/30/2022,60
450,5818,5,12/30/2022,45
450,5485,3,12/30/2022,45
450,2697,4,12/30/2022,45
450,5006,4,12/30/2022,45
450,6901,2,12/30/2022,45
450,3365,2,12/30/2022,45
450,9692,1,12/30/2022,45
450,1378,3,12/30/2022,45
450,5478,4,12/30/2022,45
450,8233,4,12/30/2022,45
450,2370,5,12/30/2022,45
450,4237,5,12/30/2022,45
450,5014,3,12/30/2022,45
450,4586,5,12/30/2022,45
450,6806,2,12/30/2022,45
450,7250,3,12/30/2022,45
450,6116,3,12/30/2022,45
450,5125,3,12/30/2022,45
1065,2967,1,12/30/2022,35
1065,4743,3,12/30/2022,35
1065,4632,3,12/30/2022,35
1065,5853,1,12/30/2022,35
1065,6630,1,12/30/2022,35
1065,9960,4,12/30/2022,35
1065,3411,5,12/30/2022,35
1065,7851,3,12/30/2022,35
1065,6852,4,12/30/2022,35
1065,4299,4,12/30/2022,35
1065,4854,4,12/30/2022,35
1065,3744,1,12/30/2022,35
1065,3300,4,12/30/2022,35
1065,5964,5,12/30/2022,35
1065,8406,2,12/30/2022,35
1065,3522,4,12/30/2022,35
1065,9738,5,12/30/2022,35
1065,1080,1,12/30/2022,35
1065,8517,2,12/30/2022,35
1065,9183,3,12/30/2022,35
1065,7296,4,12/30/2022,35
1065,8295,4,12/30/2022,35
1065,8628,5,12/30/2022,35
1065,6075,3,12/30/2022,35
1065,81,4,12/30/2022,35
1065,5520,5,12/30/2022,35
1065,1635,3,12/30/2022,35
1065,414,2,12/30/2022,35
1065,7740,5,12/30/2022,35
1383,8301,1,12/30/2022,30
1383,7053,3,12/30/2022,30
1383,84,3,12/30/2022,30
1383,3192,5,12/30/2022,30
1383,8760,5,12/30/2022,30
1383,723,2,12/30/2022,30
1383,3208,5,12/30/2022,30
1383,8303,2,12/30/2022,30
1383,284,1,12/30/2022,30
1383,524,1,12/30/2022,30
1383,5832,2,12/30/2022,30
1383,6878,1,12/30/2022,30
1383,6191,3,12/30/2022,30
1383,9074,2,12/30/2022,30
1383,8940,5,12/30/2022,30
1383,1099,3,12/30/2022,30
1383,4195,5,12/30/2022,30
1383,3390,1,12/30/2022,30
1383,2281,4,12/30/2022,30
1383,1418,1,12/30/2022,30
1383,7655,5,12/30/2022,30
1383,752,2,12/30/2022,30
1383,4877,5,12/30/2022,30
1383,8958,1,12/30/2022,30
1383,9433,1,12/30/2022,30
1383,8973,1,12/30/2022,30
1383,5748,1,12/30/2022,30
1383,661,5,12/30/2022,30
1383,4768,4,12/30/2022,30
1383,9200,2,12/30/2022,30
1383,8738,2,12/30/2022,30
1383,4102,4,12/30/2022,30
1383,8767,5,12/30/2022,30
1383,4169,3,12/30/2022,30
1383,1753,3,12/30/2022,30
1103,7304,5,12/30/2022,45
1103,527,4,12/30/2022,45
1103,3410,1,12/30/2022,45
1103,3747,1,12/30/2022,45
1103,195,4,12/30/2022,45
1103,2884,2,12/30/2022,45
1103,3306,3,12/30/2022,45
1103,1061,5,12/30/2022,45
1103,3946,4,12/30/2022,45
1103,8522,1,12/30/2022,45
1103,5768,2,12/30/2022,45
1103,8741,1,12/30/2022,45
1103,8746,4,12/30/2022,45
1103,3724,2,12/30/2022,45
1103,5545,5,12/30/2022,45
1103,2282,4,12/30/2022,45
1103,6208,4,12/30/2022,45
1103,2197,2,12/30/2022,45
10,1125,1,12/30/2022,80
10,3455,2,12/30/2022,80
10,4797,4,12/30/2022,80
10,5821,4,12/30/2022,80
10,1888,1,12/30/2022,80
10,8006,1,12/30/2022,80
10,5108,3,12/30/2022,80
10,903,4,12/30/2022,80
1305,4207,1,12/30/2022,45
1305,9519,5,12/30/2022,45
1305,1061,3,12/30/2022,45
1305,6084,5,12/30/2022,45
584,8151,3,12/30/2022,35
584,2556,5,12/30/2022,35
584,9327,4,12/30/2022,35
584,6108,2,12/30/2022,35
584,2909,5,12/30/2022,35
584,7595,5,12/30/2022,35
584,6501,3,12/30/2022,35
584,7836,5,12/30/2022,35
584,5444,4,12/30/2022,35
584,1599,5,12/30/2022,35
584,9295,5,12/30/2022,35
584,8703,4,12/30/2022,35
584,637,1,12/30/2022,35
584,4051,1,12/30/2022,35
584,8372,5,12/30/2022,35
222,6899,1,12/30/2022,80
222,5090,3,12/30/2022,80
222,9486,2,12/30/2022,80
222,2870,5,12/30/2022,80
222,1938,2,12/30/2022,80
222,8356,5,12/30/2022,80
222,2537,2,12/30/2022,80
222,6591,3,12/30/2022,80
222,6036,4,12/30/2022,80
222,7865,1,12/30/2022,80
222,5137,2,12/30/2022,80
222,1152,2,12/30/2022,80
222,8709,4,12/30/2022,80
222,1596,3,12/30/2022,80
222,1827,3,12/30/2022,80
222,2093,4,12/30/2022,80
222,1485,2,12/30/2022,80
222,5026,3,12/30/2022,80
222,7923,1,12/30/2022,80
222,4482,5,12/30/2022,80
67,9628,1,12/30/2022,60
67,7907,5,12/30/2022,60
67,8131,5,12/30/2022,60
67,5709,2,12/30/2022,60
67,229,5,12/30/2022,60
67,7475,3,12/30/2022,60
67,5752,1,12/30/2022,60
67,398,1,12/30/2022,60
67,9704,5,12/30/2022,60
67,7862,5,12/30/2022,60
67,9350,4,12/30/2022,60
67,6834,3,12/30/2022,60
67,4730,4,12/30/2022,60
67,6506,1,12/30/2022,60
67,8416,3,12/30/2022,60
67,6523,2,12/30/2022,60
67,9997,2,12/30/2022,60
67,8439,1,12/30/2022,60
67,337,5,12/30/2022,60
67,8268,3,12/30/2022,60
67,7936,2,12/30/2022,60
67,3606,5,12/30/2022,60
67,6370,2,12/30/2022,60
529,2150,3,12/30/2022,35
529,7478,2,12/30/2022,35
529,2261,2,12/30/2022,35
529,9254,4,12/30/2022,35
529,2483,5,12/30/2022,35
529,8699,2,12/30/2022,35
529,2816,3,12/30/2022,35
529,1484,1,12/30/2022,35
529,5036,2,12/30/2022,35
529,4925,3,12/30/2022,35
529,9365,3,12/30/2022,35
529,7589,2,12/30/2022,35
529,6368,2,12/30/2022,35
529,6701,1,12/30/2022,35
529,6146,3,12/30/2022,35
529,3704,3,12/30/2022,35
515,7804,1,12/30/2022,35
515,8241,4,12/30/2022,35
515,4341,4,12/30/2022,35
515,5368,3,12/30/2022,35
515,900,4,12/30/2022,35
515,2802,4,12/30/2022,35
515,9377,2,12/30/2022,35
515,8378,1,12/30/2022,35
515,5451,5,12/30/2022,35
515,3481,4,12/30/2022,35
515,9114,2,12/30/2022,35
515,7490,4,12/30/2022,35
515,5895,2,12/30/2022,35
515,2898,5,12/30/2022,35
515,6909,1,12/30/2022,35
515,1372,4,12/30/2022,35
515,3259,1,12/30/2022,35
515,5257,1,12/30/2022,35
515,151,2,12/30/2022,35
515,456,4,12/30/2022,35
738,5384,1,12/30/2022,40
738,5162,5,12/30/2022,40
738,3497,5,12/30/2022,40
738,6716,1,12/30/2022,40
738,6383,4,12/30/2022,40
738,5495,3,12/30/2022,40
738,5384,1,12/30/2022,40
738,1943,1,12/30/2022,40
738,1610,4,12/30/2022,40
738,2942,5,12/30/2022,40
738,4496,5,12/30/2022,40
738,1832,5,12/30/2022,40
738,7715,2,12/30/2022,40
738,3830,4,12/30/2022,40
729,7016,2,12/30/2022,80
729,9251,2,12/30/2022,80
729,5482,3,12/30/2022,80
729,6375,3,12/30/2022,80
729,1812,4,12/30/2022,80
729,2838,3,12/30/2022,80
729,5087,3,12/30/2022,80
729,4707,3,12/30/2022,80
729,2191,4,12/30/2022,80
729,5154,5,12/30/2022,80
729,7078,5,12/30/2022,80
729,7885,2,12/30/2022,80
729,3451,1,12/30/2022,80
729,2600,5,12/30/2022,80
729,4110,2,12/30/2022,80
729,2485,3,12/30/2022,80
729,7774,2,12/30/2022,80
729,7219,4,12/30/2022,80
729,7862,2,12/30/2022,80
729,7222,2,12/30/2022,80
729,6159,2,12/30/2022,80
729,2598,4,12/30/2022,80
729,4170,5,12/30/2022,80
729,114,5,12/30/2022,80
729,7888,2,12/30/2022,80
729,2024,3,12/30/2022,80
729,5018,2,12/30/2022,80
729,4801,1,12/30/2022,80
729,9680,4,12/30/2022,80
729,1925,3,12/30/2022,80
729,481,2,12/30/2022,80
729,1712,1,12/30/2022,80
729,6809,2,12/30/2022,80
729,7807,4,12/30/2022,80
1132,2218,2,12/30/2022,35
1132,9984,1,12/30/2022,35
1132,2303,4,12/30/2022,35
1132,1981,3,12/30/2022,35
1132,103,3,12/30/2022,35
1132,6072,2,12/30/2022,35
1132,8405,3,12/30/2022,35
1132,2640,1,12/30/2022,35
1132,643,4,12/30/2022,35
1132,3099,4,12/30/2022,35
1132,6209,2,12/30/2022,35
1132,4762,4,12/30/2022,35
1132,217,4,12/30/2022,35
1132,3169,1,12/30/2022,35
1132,9519,4,12/30/2022,35
1132,4746,4,12/30/2022,35
1132,1420,1,12/30/2022,35
1132,6434,2,12/30/2022,35
1132,4167,5,12/30/2022,35
1132,8742,3,12/30/2022,35
1132,4723,2,12/30/2022,35
1132,6318,1,12/30/2022,35
1132,4973,3,12/30/2022,35
1132,9743,3,12/30/2022,35
1342,2991,3,12/30/2022,45
1342,8858,2,12/30/2022,45
1342,1439,5,12/30/2022,45
1342,1215,3,12/30/2022,45
1342,3747,4,12/30/2022,45
1342,2631,5,12/30/2022,45
1342,87,4,12/30/2022,45
1342,6860,4,12/30/2022,45
1342,4098,1,12/30/2022,45
1342,9318,5,12/30/2022,45
1342,438,1,12/30/2022,45
1342,6767,5,12/30/2022,45
1342,9519,1,12/30/2022,45
1342,8164,4,12/30/2022,45
1342,7530,3,12/30/2022,45
1342,3989,1,12/30/2022,45
1342,9747,3,12/30/2022,45
1342,98,4,12/30/2022,45
1342,4518,5,12/30/2022,45
1342,3609,4,12/30/2022,45
1342,1087,3,12/30/2022,45
1342,4524,4,12/30/2022,45
1342,7166,3,12/30/2022,45
1394,2536,3,12/30/2022,45
1394,1989,1,12/30/2022,45
1394,5543,1,12/30/2022,45
1394,3646,1,12/30/2022,45
1394,3091,5,12/30/2022,45
1394,5541,5,12/30/2022,45
1394,7637,3,12/30/2022,45
1394,1412,5,12/30/2022,45
1394,204,1,12/30/2022,45
1394,5082,5,12/30/2022,45
1394,9196,1,12/30/2022,45
1394,1530,3,12/30/2022,45
1394,3535,3,12/30/2022,45
1394,9071,4,12/30/2022,45
1394,1426,4,12/30/2022,45
1394,2548,5,12/30/2022,45
1394,7204,3,12/30/2022,45
1394,5829,3,12/30/2022,45
1394,994,2,12/30/2022,45
1394,6652,5,12/30/2022,45
1394,6411,2,12/30/2022,45
1394,532,1,12/30/2022,45
1394,89,1,12/30/2022,45
1394,205,2,12/30/2022,45
1394,7636,1,12/30/2022,45
1394,7753,5,12/30/2022,45
1394,9411,3,12/30/2022,45
1394,3983,3,12/30/2022,45
1394,8207,1,12/30/2022,45
1394,2327,2,12/30/2022,45
1394,4833,5,12/30/2022,45
1394,283,4,12/30/2022,45
1394,4103,2,12/30/2022,45
1083,9749,3,12/30/2022,25
1083,63,5,12/30/2022,25
1083,2036,1,12/30/2022,25
1083,2470,4,12/30/2022,25
1083,5043,3,12/30/2022,25
1075,840,4,12/30/2022,35
1075,6364,1,12/30/2022,35
1075,5779,3,12/30/2022,35
1075,5260,1,12/30/2022,35
1075,3063,1,12/30/2022,35
1075,8908,5,12/30/2022,35
1075,8776,2,12/30/2022,35
1075,3145,3,12/30/2022,35
1075,7995,2,12/30/2022,35
1075,3643,3,12/30/2022,35
1075,54,3,12/30/2022,35
84,4255,1,12/30/2022,30
84,7,3,12/30/2022,30
84,1009,5,12/30/2022,30
84,9994,3,12/30/2022,30
84,7554,1,12/30/2022,30
84,5172,1,12/30/2022,30
84,2385,3,12/30/2022,30
84,8819,1,12/30/2022,30
84,6617,3,12/30/2022,30
84,3606,5,12/30/2022,30
84,647,1,12/30/2022,30
84,5753,2,12/30/2022,30
84,5931,2,12/30/2022,30
84,1369,4,12/30/2022,30
84,9922,5,12/30/2022,30
84,9934,5,12/30/2022,30
84,4579,3,12/30/2022,30
1222,4086,4,12/30/2022,35
1222,8276,5,12/30/2022,35
1222,7313,4,12/30/2022,35
1222,4417,5,12/30/2022,35
1222,5211,5,12/30/2022,35
1222,6854,4,12/30/2022,35
1222,3720,2,12/30/2022,35
1222,638,4,12/30/2022,35
1222,6740,2,12/30/2022,35
1222,8298,1,12/30/2022,35
1222,7942,2,12/30/2022,35
1222,1545,1,12/30/2022,35
1222,1441,3,12/30/2022,35
1222,5215,5,12/30/2022,35
1222,3299,5,12/30/2022,35
1222,8181,3,12/30/2022,35
1222,1412,3,12/30/2022,35
1222,8641,4,12/30/2022,35
1222,5834,3,12/30/2022,35
1222,7404,2,12/30/2022,35
1222,2438,1,12/30/2022,35
1222,5639,1,12/30/2022,35
1222,6764,3,12/30/2022,35
1222,3750,2,12/30/2022,35
1222,5433,5,12/30/2022,35
1222,990,2,12/30/2022,35
1222,6647,1,12/30/2022,35
1222,1324,4,12/30/2022,35
1222,7079,1,12/30/2022,35
1222,6989,2,12/30/2022,35
1222,7435,4,12/30/2022,35
1092,5323,5,12/30/2022,35
1092,2308,2,12/30/2022,35
1092,9069,4,12/30/2022,35
1092,4201,1,12/30/2022,35
1092,7419,4,12/30/2022,35
1092,2993,4,12/30/2022,35
1092,7720,5,12/30/2022,35
1092,1547,2,12/30/2022,35
1092,8847,2,12/30/2022,35
1092,6429,1,12/30/2022,35
1092,6970,2,12/30/2022,35
1092,4974,4,12/30/2022,35
1304,3439,5,12/30/2022,35
1304,9746,5,12/30/2022,35
1304,7098,4,12/30/2022,35
1304,3319,5,12/30/2022,35
1304,642,5,12/30/2022,35
1304,7965,3,12/30/2022,35
1304,1087,4,12/30/2022,35
1304,8075,3,12/30/2022,35
1304,3765,3,12/30/2022,35
1304,3883,5,12/30/2022,35
1304,84,2,12/30/2022,35
921,1407,1,12/30/2022,60
921,3067,1,12/30/2022,60
921,2179,2,12/30/2022,60
921,9510,2,12/30/2022,60
921,6956,2,12/30/2022,60
921,1510,2,12/30/2022,60
921,3064,3,12/30/2022,60
921,2739,4,12/30/2022,60
921,2065,2,12/30/2022,60
921,2294,5,12/30/2022,60
921,2294,3,12/30/2022,60
921,4621,2,12/30/2022,60
921,4399,5,12/30/2022,60
921,4618,5,12/30/2022,60
921,7623,5,12/30/2022,60
921,8614,2,12/30/2022,60
921,2956,1,12/30/2022,60
921,4396,4,12/30/2022,60
